,_id,formhub/uuid,start,end,group_fy3xs85/Name_of_school,group_fy3xs85/School_ownership,group_fy3xs85/School_category,group_fy3xs85/School_type,group_fy3xs85/Gender_of_participant,group_fy3xs85/Age_of_participant,group_fy3xs85/Teaching_experience,group_fy3xs85/Teaching_qualifications,group_fy3xs85/Teaching_subjects,group_fy3xs85/Mention_other_subjects_you_teach,group_yn5gh74/Please_rate_your_com_e_in_lesson_planning/I_can_easily_interpr_nces_in_the_syllabus,group_yn5gh74/Please_rate_your_com_e_in_lesson_planning/I_can_accurately_tra_es_from_the_syllabus,group_yn5gh74/Please_rate_your_com_e_in_lesson_planning/I_can_modify_recomme_es_from_the_syllabus,group_yn5gh74/Please_rate_your_com_e_in_lesson_planning/I_collect_students_they_want_to_learn,group_yn5gh74/Please_rate_your_com_e_in_lesson_planning/I_include_students_eeds_in_lesson_plans,group_yn5gh74/Please_rate_your_com_e_in_lesson_planning/I_teach_effectively_sson_plan_in_advance,group_yn5gh74/Please_rate_your_com_lassroom_interaction/I_usually_outline_th_ives_before_teaching,group_yn5gh74/Please_rate_your_com_lassroom_interaction/It_is_difficult_for_ly_teach_some_topics,group_yn5gh74/Please_rate_your_com_lassroom_interaction/I_prepare_notes_for_annot_make_their_own,group_yn5gh74/Please_rate_your_com_lassroom_interaction/I_find_difficult_to_om_local_environment,group_yn5gh74/Please_rate_your_com_lassroom_interaction/I_and_students_prepa_arning_aids_together,group_yn5gh74/Please_rate_your_com_lassroom_interaction/I_find_difficult_to_rounding_environment,group_yn5gh74/Please_rate_your_com_lassroom_interaction/It_is_difficult_for_beyond_the_classroom,group_yn5gh74/Please_rate_your_com_lassroom_interaction/I_mix_English_and_Ki_nderstand_the_lesson,group_yn5gh74/Please_rate_your_com_lassroom_interaction/I_check_validity_and_ment_before_using_it,group_yn5gh74/Please_rate_your_com_lassroom_interaction/It_is_difficult_for_rning_while_teaching,group_yn5gh74/Please_rate_your_com_lassroom_interaction/I_find_difficult_to_ck_on_students_work,group_yn5gh74/Please_rate_your_com_e_of_ICT_in_teaching/I_blend_my_teaching_e_and_online_classes,group_yn5gh74/Please_rate_your_com_e_of_ICT_in_teaching/I_find_difficult_to_teaching_strategies,group_yn5gh74/Please_rate_your_com_e_of_ICT_in_teaching/I_use_online_resourc_s_to_learn_and_teach,group_yn5gh74/Please_rate_your_com_e_of_ICT_in_teaching/I_discuss_lessons_wi_Facebook_WhatSapp,group_yn5gh74/Please_rate_your_com_e_of_ICT_in_teaching/I_guide_students_to_facilitate_learning,group_yn5gh74/Please_rate_your_com_e_of_ICT_in_teaching/I_use_ICT_to_facilit_and_among_themselves,group_yn5gh74/Please_rate_your_com_and_gender_equality/It_is_difficult_to_g_ents_learning_needs,group_yn5gh74/Please_rate_your_com_and_gender_equality/It_is_difficult_to_g_with_learning_issues,group_yn5gh74/Please_rate_your_com_and_gender_equality/It_is_difficult_for_ls_are_gender_biases,group_yn5gh74/Please_rate_your_com_and_gender_equality/I_interact_with_girl_e_they_are_different,group_yn5gh74/Please_rate_your_com_and_gender_equality/I_find_difficult_pla_for_diverse_students,group_yn5gh74/Please_rate_your_com_and_gender_equality/It_is_difficult_for_to_peer_instructions,group_yn5gh74/Please_rate_your_com_and_gender_equality/It_is_difficult_to_o_are_gender_unbiased,group_yn5gh74/Please_rate_your_com_classroom_management/I_can_easily_control_iors_during_teaching,group_yn5gh74/Please_rate_your_com_classroom_management/I_have_prepared_guid_de_to_while_in_class,group_yn5gh74/Please_rate_your_com_classroom_management/I_prepared_students_usiveness_and_equity,group_yn5gh74/Please_rate_your_com_classroom_management/I_closely_work_with_tudents_performance,group_yn5gh74/Please_rate_your_com_classroom_management/I_apply_different_cl_to_promote_learning,group_yn5gh74/Please_rate_your_com_dagogical_leadership/I_have_developed_an_rofessional_learning,group_yn5gh74/Please_rate_your_com_dagogical_leadership/I_initiated_a_teache_l_or_on_social_media,group_yn5gh74/Please_rate_your_com_dagogical_leadership/I_know_my_roles_when_onal_learning_groups,group_yn5gh74/Please_rate_your_com_dagogical_leadership/I_quickly_use_opport_eachers_and_students,group_yn5gh74/Please_rate_your_com_dagogical_leadership/I_usually_share_inno_eaching_and_learning,group_yn5gh74/Please_rate_your_com_dagogical_leadership/I_usually_invite_oth_class_when_teaching,group_yn5gh74/Please_rate_your_com_dagogical_leadership/I_have_been_to_other_to_observe_and_learn,group_yn5gh74/Please_rate_your_com_dagogical_leadership/I_usually_assess_my_learning_activities,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/School_wide_structur_unities_PLCs_groups,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/Grade_level_based_pr_unities_PLCs_groups,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/Departmental_subject_unities_PLCs_groups,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/Networks_of_educator_educational_matters,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/WhatsApp_group_discu_hing_related_matters,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/Instagram_group_disc_hing_related_matters,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/Twitter_group_discus_hing_related_matters,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/Facebook_group_discu_hing_related_matters,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/ZOOM_discussions_tha_hing_related_matters,group_ms4ff82/Add_any_other_form_o_r_outside_the_school,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/Lack_of_awareness_of_cher_learning_groups,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/My_teaching_schedule_cher_learning_groups,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/I_have_not_received_ormal_PLCs_at_school,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/We_do_not_get_financ_cher_learning_groups,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/I_don_t_know_how_to_cher_learning_groups,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/I_prefer_working_alo_cher_learning_groups,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/PLCs_learning_groups_of_the_teaching_time,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/We_do_not_have_a_spe_PLCs_learning_groups,group_oh6nh29/Indicate_how_partici_classroom_practices/I_learned_from_group_e_teaching_documents,group_oh6nh29/Indicate_how_partici_classroom_practices/I_learned_from_group_ome_difficult_topics,group_oh6nh29/Indicate_how_partici_classroom_practices/In_our_groups_we_col_on_teaching_problems,group_oh6nh29/Indicate_how_partici_classroom_practices/Groups_helped_me_gai_amining_student_work,group_oh6nh29/Indicate_how_partici_classroom_practices/Groups_enabled_me_to_eness_of_instruction,group_oh6nh29/Indicate_how_partici_classroom_practices/I_learned_from_group_ents_learning_needs,group_oh6nh29/Indicate_how_partici_classroom_practices/Groups_enabled_me_to_e_of_ICT_in_teaching,group_oh6nh29/Indicate_how_partici_classroom_practices/I_learned_many_inter_methods_from_groups,group_oh6nh29/Indicate_how_partici_classroom_practices/I_learned_from_group_ss_management_skills,group_oh6nh29/Indicate_how_partici_classroom_practices/Groups_changed_my_ne_ude_towards_students,group_oh6nh29/Indicate_how_partici_classroom_practices/Groups_enabled_me_to_onship_with_teachers,group_oh6nh29/Please_list_down_any_earning_groups_PLCs,group_ca6at83/Please_suggest_your_lding_effective_PLCs/PLCs_should_be_initi_common_learning_need,group_ca6at83/Please_suggest_your_lding_effective_PLCs/Schools_and_teachers_n_how_to_create_PLCs,group_ca6at83/Please_suggest_your_lding_effective_PLCs/Schools_need_to_prep_articipation_in_PLCs,group_ca6at83/Please_suggest_your_lding_effective_PLCs/There_should_be_mech_ning_PLCs_in_schools,group_ca6at83/Please_suggest_your_lding_effective_PLCs/Teachers_should_be_i_at_least_in_one_PLCs,group_ca6at83/Please_suggest_your_lding_effective_PLCs/There_should_be_crit_ng_PLCs_performances,group_ca6at83/Please_suggest_your_lding_effective_PLCs/Teachers_PLCs_shoul_ally_and_financially,group_ca6at83/Please_suggest_your_lding_effective_PLCs/The_use_of_online_PL_should_be_emphasized,group_ca6at83/In_your_opinion_how_teaching_competence,__version__,meta/instanceID,_xform_id_string,_uuid,_attachments,_status,_geolocation,_submission_time,_tags,_notes,_validation_status,_submitted_by,group_bs2ym59/List_any_other_facto_cipation_in_the_PLCs,group_yn5gh74/Please_rate_your_com_lassroom_interaction/Please_rate_your_com_lassroom_interaction_header,group_bs2ym59/Indicate_factors_tha_articipation_in_PLCs/Indicate_factors_tha_articipation_in_PLCs_header,group_yn5gh74/Please_rate_your_com_e_in_lesson_planning/Please_rate_your_com_e_in_lesson_planning_header,group_ms4ff82/Indicate_whether_you_ommunities_or_groups/Indicate_whether_you_ommunities_or_groups_header
10,224579711,4bec00a3d55a489ca7bd0d23d505c376,2021-10-20T09:43:32.134+03:00,2021-10-20T09:58:25.126+03:00,Chamwino,public,day_and_boarding_school,boys_and_girls,male,,1_10,degree,mathematics,None,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,agree,agree,agree,agree,agree,strongly_disagree,strongly_disagree,agree,agree,disagree,disagree,disagree,agree,agree,strongly_disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,no,no,yes,yes,yes,no,no,no,no,None,no,no,no,no,no,no,no,no,agree,agree,agree,agree,agree,strongly_agree,agree,agree,agree,agree,agree,None,agree,agree,agree,agree,agree,agree,agree,agree,None,vpTodtNND6zcWk8WUwrujA,uuid:84c2b6c7-f038-49ca-a839-ac1e990445b5,aHNRXEge2uFwQtbnixMLQt,84c2b6c7-f038-49ca-a839-ac1e990445b5,[],submitted_via_web,"[None, None]",2021-10-20 6:58:34,[],[],{},,,,,,
11,224579744,4bec00a3d55a489ca7bd0d23d505c376,2021-10-20T09:36:56.826+03:00,2021-10-20T09:58:31.182+03:00,Chamwino sec school,public,day_and_boarding_school,boys_and_girls,female,31_40,1_10,degree,other_subjects,Kiswahili,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,disagree,agree,agree,agree,disagree,disagree,agree,agree,strongly_disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,no,no,no,yes,no,no,no,no,yes,Non,no,yes,yes,yes,yes,no,no,yes,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,Non,agree,agree,agree,agree,agree,agree,agree,agree,Non,vpTodtNND6zcWk8WUwrujA,uuid:dd251031-7582-47d9-b2eb-7bfa8d8fc53b,aHNRXEge2uFwQtbnixMLQt,dd251031-7582-47d9-b2eb-7bfa8d8fc53b,[],submitted_via_web,"[None, None]",2021-10-20 6:58:43,[],[],{},,My time table is very fixed,,,,
12,224581909,4bec00a3d55a489ca7bd0d23d505c376,2021-10-20T09:48:57.783+03:00,2021-10-20T10:08:27.144+03:00,Chamwino secondary  school,public,day_and_boarding_school,boys_and_girls,male,20_30,1_10,diploma,mathematics physics other_subjects,Geography,strongly_agree,strongly_agree,agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_disagree,agree,disagree,agree,agree,disagree,agree,agree,agree,agree,agree,strongly_agree,strongly_disagree,strongly_disagree,agree,disagree,agree,agree,disagree,agree,agree,disagree,disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,agree,strongly_agree,agree,strongly_agree,agree,agree,yes,yes,yes,yes,yes,yes,yes,yes,yes,Seminar,no,yes,no,yes,no,no,yes,yes,strongly_agree,agree,agree,strongly_agree,strongly_agree,agree,agree,agree,strongly_agree,agree,strongly_agree,Getting different examinations,strongly_agree,strongly_agree,agree,agree,agree,agree,agree,agree,It can Leed to better parfomance,vpTodtNND6zcWk8WUwrujA,uuid:93e381fd-ddc7-4d57-a267-63b499fd8704,aHNRXEge2uFwQtbnixMLQt,93e381fd-ddc7-4d57-a267-63b499fd8704,[],submitted_via_web,"[None, None]",2021-10-20 7:08:39,[],[],{},,Financial support,,,,
13,224585965,4bec00a3d55a489ca7bd0d23d505c376,2021-09-19T07:28:32.382+03:00,2021-10-20T10:17:47.804+03:00,Chamwino sec school,public,day_and_boarding_school,boys_and_girls,female,31_40,11_20,degree,other_subjects,Civics,strongly_agree,agree,agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_disagree,agree,agree,agree,disagree,strongly_disagree,agree,agree,strongly_disagree,strongly_disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,agree,disagree,strongly_disagree,disagree,strongly_agree,strongly_agree,agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,yes,yes,yes,no,yes,yes,yes,yes,yes,Non,no,no,no,yes,yes,no,no,no,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,Non,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,Teachers should be given frequent seminers,vpTodtNND6zcWk8WUwrujA,uuid:df8d882d-d003-419e-bafe-c60e8e9712eb,aHNRXEge2uFwQtbnixMLQt,df8d882d-d003-419e-bafe-c60e8e9712eb,[],submitted_via_web,"[None, None]",2021-10-20 7:22:40,[],[],{},,Non,,,,
14,224590779,4bec00a3d55a489ca7bd0d23d505c376,2021-10-20T10:17:48.232+03:00,2021-10-20T10:42:31.320+03:00,Chamwino sec,public,day_and_boarding_school,boys_and_girls,female,41_50,11_20,diploma,geography,Civics,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,agree,agree,agree,disagree,disagree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,agree,agree,strongly_disagree,disagree,agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,yes,yes,yes,no,yes,yes,yes,yes,no,None,yes,yes,yes,yes,no,no,no,yes,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,disagree,strongly_disagree,strongly_disagree,disagree,None,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,agree,agree,strongly_agree,None,vpTodtNND6zcWk8WUwrujA,uuid:fa475dbd-c973-4730-a3d1-8524a5384364,aHNRXEge2uFwQtbnixMLQt,fa475dbd-c973-4730-a3d1-8524a5384364,[],submitted_via_web,"[None, None]",2021-10-20 7:42:43,[],[],{},,,,,,
15,224776824,4bec00a3d55a489ca7bd0d23d505c376,2021-10-20T19:17:52.532+03:00,2021-10-20T19:38:33.788+03:00,JAMHURI SECONDARY,private,day_and_boarding_school,boys_and_girls,male,20_30,1_10,degree,geography,BIOLOGY,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,strongly_disagree,agree,disagree,disagree,strongly_agree,agree,agree,agree,disagree,agree,disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,disagree,agree,disagree,disagree,disagree,disagree,strongly_agree,agree,agree,agree,option_1,disagree,agree,agree,agree,agree,disagree,agree,agree,yes,no,yes,yes,yes,no,no,no,no,None,no,yes,no,yes,no,no,yes,yes,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,None,agree,agree,agree,agree,agree,agree,strongly_agree,agree,Having department heads to run the Place groups,vpTodtNND6zcWk8WUwrujA,uuid:de687491-9dda-4e8e-8e99-7e846420f431,aHNRXEge2uFwQtbnixMLQt,de687491-9dda-4e8e-8e99-7e846420f431,[],submitted_via_web,"[None, None]",2021-10-20 16:38:47,[],[],{},,None,agree,,,
16,224983067,4bec00a3d55a489ca7bd0d23d505c376,2021-10-20T10:42:31.634+03:00,2021-10-21T13:02:33.336+03:00,Viwandani Sec,public,day_school,boys_and_girls,female,41_50,11_20,degree,english,Kiswahili,agree,agree,agree,disagree,agree,agree,strongly_agree,agree,agree,disagree,agree,disagree,agree,agree,strongly_agree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,yes,yes,yes,yes,yes,no,no,yes,no,None,yes,yes,yes,yes,no,no,no,yes,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,Nothing,agree,agree,agree,agree,agree,agree,agree,agree,Should be initiated by school administration,vpTodtNND6zcWk8WUwrujA,uuid:d610c569-6873-4cfa-b111-a2ed41371f15,aHNRXEge2uFwQtbnixMLQt,d610c569-6873-4cfa-b111-a2ed41371f15,[],submitted_via_web,"[None, None]",2021-10-21 10:02:45,[],[],{},,None,,,,
17,224988511,4bec00a3d55a489ca7bd0d23d505c376,2021-10-21T12:45:02.079+03:00,2021-10-21T13:10:32.582+03:00,Dodoma secondary,public,day_and_boarding_school,boys_and_girls,female,31_40,11_20,degree,other_subjects,Kiswahili,agree,agree,agree,disagree,disagree,agree,agree,disagree,agree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,no,no,no,yes,yes,no,no,no,no,No,yes,yes,yes,yes,no,no,no,yes,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,Nothing,agree,agree,agree,agree,agree,agree,agree,agree,Nothing,vpTodtNND6zcWk8WUwrujA,uuid:64e4c71d-e241-4e83-8c88-5f7172af2d1e,aHNRXEge2uFwQtbnixMLQt,64e4c71d-e241-4e83-8c88-5f7172af2d1e,[],submitted_via_web,"[None, None]",2021-10-21 10:10:45,[],[],{},,No,,,,
18,225231446,4bec00a3d55a489ca7bd0d23d505c376,2021-10-21T13:02:33.914+03:00,2021-10-22T04:50:52.534+03:00,Viwandani Secondary School,public,day_school,boys_and_girls,female,31_40,1_10,degree,other_subjects,Kiswahili,strongly_disagree,strongly_agree,agree,agree,agree,agree,disagree,disagree,agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,yes,yes,no,yes,no,no,no,yes,no,None,yes,yes,yes,yes,no,no,no,no,agree,disagree,disagree,agree,disagree,agree,disagree,agree,disagree,agree,disagree,None,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,No comments,vpTodtNND6zcWk8WUwrujA,uuid:1f458959-8ba6-4729-8ac3-5730efed2b6d,aHNRXEge2uFwQtbnixMLQt,1f458959-8ba6-4729-8ac3-5730efed2b6d,[],submitted_via_web,"[None, None]",2021-10-22 1:51:05,[],[],{},,None,,,,
19,225231927,4bec00a3d55a489ca7bd0d23d505c376,2021-10-22T04:50:52.954+03:00,2021-10-22T04:56:14.967+03:00,Viwandani Secondary school,public,day_school,boys_and_girls,female,31_40,11_20,degree,english,None,disagree,agree,disagree,disagree,disagree,strongly_agree,agree,disagree,agree,disagree,agree,disagree,strongly_disagree,agree,agree,strongly_disagree,strongly_disagree,strongly_disagree,agree,agree,agree,agree,agree,strongly_disagree,strongly_disagree,strongly_disagree,agree,strongly_disagree,strongly_disagree,strongly_disagree,agree,agree,agree,agree,strongly_agree,agree,agree,agree,agree,agree,agree,strongly_agree,strongly_agree,no,no,yes,yes,yes,no,no,no,no,No,yes,yes,yes,yes,no,no,yes,yes,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,None,agree,agree,agree,agree,agree,agree,agree,agree,No comments,vpTodtNND6zcWk8WUwrujA,uuid:76d2b90e-8e7b-49ce-9e05-8a3903277bac,aHNRXEge2uFwQtbnixMLQt,76d2b90e-8e7b-49ce-9e05-8a3903277bac,[],submitted_via_web,"[None, None]",2021-10-22 1:56:27,[],[],{},,None,,,,
20,225262444,4bec00a3d55a489ca7bd0d23d505c376,2021-10-22T08:56:20.593+03:00,2021-10-22T09:15:29.297+03:00,Yemen secondary school,private,day_school,boys_and_girls,female,20_30,1_10,degree,other_subjects,Accountancy and commerce,agree,agree,agree,strongly_agree,agree,agree,agree,disagree,disagree,disagree,agree,strongly_disagree,strongly_disagree,disagree,agree,disagree,disagree,disagree,disagree,agree,strongly_disagree,disagree,disagree,disagree,disagree,disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,strongly_agree,agree,disagree,disagree,agree,no,no,no,yes,yes,no,no,no,no,None,no,yes,yes,yes,no,no,no,yes,agree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,disagree,None,agree,agree,agree,agree,agree,agree,strongly_disagree,strongly_disagree,None,vpTodtNND6zcWk8WUwrujA,uuid:906fd106-6e0c-4801-8406-2300afb6484b,aHNRXEge2uFwQtbnixMLQt,906fd106-6e0c-4801-8406-2300afb6484b,[],submitted_via_web,"[None, None]",2021-10-22 6:15:41,[],[],{},,None,,,,
21,225264815,4bec00a3d55a489ca7bd0d23d505c376,2021-10-22T09:13:17.689+03:00,2021-10-22T09:32:54.052+03:00,Yemen Secondary School,private,day_school,boys_and_girls,male,20_30,1_10,degree,english geography,Civics,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,disagree,agree,disagree,agree,disagree,disagree,agree,strongly_disagree,disagree,disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,disagree,disagree,disagree,strongly_agree,disagree,disagree,disagree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_disagree,disagree,strongly_agree,strongly_agree,strongly_agree,disagree,disagree,strongly_agree,no,no,yes,no,no,no,no,no,no,Telegram groups for Teachers,yes,yes,yes,yes,no,no,yes,yes,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,How to interest students to engage in your subject’s activities.,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,Results found from one PLC should be shared to another PLC for better performance.,vpTodtNND6zcWk8WUwrujA,uuid:8cdc2968-d07a-4ad9-8893-d8587c1d8055,aHNRXEge2uFwQtbnixMLQt,8cdc2968-d07a-4ad9-8893-d8587c1d8055,[],submitted_via_web,"[None, None]",2021-10-22 6:33:07,[],[],{},,,,no,,
22,225272060,4bec00a3d55a489ca7bd0d23d505c376,2021-10-22T09:47:03.147+03:00,2021-10-22T10:17:34.207+03:00,Yemen secondary School,private,day_school,boys_and_girls,male,20_30,1_10,degree,geography,Biology,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_agree,disagree,disagree,strongly_disagree,disagree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,disagree,strongly_agree,disagree,disagree,agree,strongly_disagree,strongly_disagree,disagree,strongly_disagree,disagree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,strongly_agree,yes,no,yes,yes,yes,no,no,no,yes,Spiritual and intellectual enhencement program,yes,no,no,yes,no,no,no,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,disagree,agree,strongly_agree,Open test program,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,Must structured officially,vpTodtNND6zcWk8WUwrujA,uuid:37828ddf-0343-4752-ade7-98cc82a41e02,aHNRXEge2uFwQtbnixMLQt,37828ddf-0343-4752-ade7-98cc82a41e02,[],submitted_via_web,"[None, None]",2021-10-22 7:17:46,[],[],{},,,,,,
23,225274457,4bec00a3d55a489ca7bd0d23d505c376,2021-10-22T10:10:48.246+03:00,2021-10-22T10:31:36.377+03:00,Yemeni sec.School,private,day_school,boys_and_girls,male,20_30,1_10,degree,other_subjects,History and Kiswahili,agree,strongly_agree,strongly_agree,disagree,strongly_disagree,strongly_agree,strongly_agree,agree,strongly_agree,agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,disagree,strongly_agree,strongly_agree,strongly_disagree,disagree,strongly_disagree,agree,strongly_disagree,agree,strongly_agree,disagree,agree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,agree,strongly_agree,agree,strongly_agree,yes,yes,yes,yes,no,no,no,no,no,none,no,no,no,yes,no,no,yes,no,strongly_agree,strongly_agree,strongly_agree,agree,agree,agree,agree,strongly_agree,agree,agree,strongly_agree,none,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,agree,strongly_agree,NONE,vpTodtNND6zcWk8WUwrujA,uuid:36e227f4-3217-4fbd-ace8-54be09af572c,aHNRXEge2uFwQtbnixMLQt,36e227f4-3217-4fbd-ace8-54be09af572c,[],submitted_via_web,"[None, None]",2021-10-22 7:31:48,[],[],{},,,,,,
24,225275671,4bec00a3d55a489ca7bd0d23d505c376,2021-10-22T10:18:29.073+03:00,2021-10-22T10:36:55.683+03:00,YEMEN secondary school,private,day_school,boys_and_girls,male,41_50,20_30,degree,other_subjects,"Kiswahili,elimu ya dini ya kiislamu",strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,agree,agree,agree,strongly_agree,agree,disagree,agree,disagree,disagree,strongly_agree,strongly_agree,agree,agree,disagree,disagree,agree,disagree,disagree,agree,disagree,strongly_agree,agree,strongly_agree,strongly_agree,agree,agree,agree,agree,agree,agree,agree,agree,strongly_agree,yes,yes,yes,yes,yes,yes,no,no,yes,None,yes,yes,yes,yes,no,yes,yes,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,strongly_agree,agree,strongly_agree,None,agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,agree,strongly_agree,None,vpTodtNND6zcWk8WUwrujA,uuid:3df16b49-0213-4a25-a9ce-b9f2383666c8,aHNRXEge2uFwQtbnixMLQt,3df16b49-0213-4a25-a9ce-b9f2383666c8,[],submitted_via_web,"[None, None]",2021-10-22 7:37:09,[],[],{},,,,,,
